frame.number,frame.time,frame.len,ip.len,tcp.len,udp.length,ip.src,ip.dst,_ws.col.Protocol
"3218","Nov 22, 2024 12:45:04.188079000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3219","Nov 22, 2024 12:45:04.188091000 CST","62330","62316","62264",,"10.10.1.1","10.10.1.2","TCP"
"3220","Nov 22, 2024 12:45:04.188099000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3221","Nov 22, 2024 12:45:04.188152000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"3222","Nov 22, 2024 12:45:04.188152000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3223","Nov 22, 2024 12:45:04.188169000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3224","Nov 22, 2024 12:45:04.188189000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"3225","Nov 22, 2024 12:45:04.188214000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"3226","Nov 22, 2024 12:45:04.188222000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3227","Nov 22, 2024 12:45:04.188244000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"3228","Nov 22, 2024 12:45:04.188278000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3229","Nov 22, 2024 12:45:04.188281000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"3230","Nov 22, 2024 12:45:04.188301000 CST","47850","47836","47784",,"10.10.1.1","10.10.1.2","TCP"
"3231","Nov 22, 2024 12:45:04.188315000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3232","Nov 22, 2024 12:45:04.188369000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"3233","Nov 22, 2024 12:45:04.188383000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3234","Nov 22, 2024 12:45:04.188396000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3235","Nov 22, 2024 12:45:04.188402000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3236","Nov 22, 2024 12:45:04.188425000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3237","Nov 22, 2024 12:45:04.188449000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3238","Nov 22, 2024 12:45:04.188479000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3239","Nov 22, 2024 12:45:04.188482000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3240","Nov 22, 2024 12:45:04.188504000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3241","Nov 22, 2024 12:45:04.188523000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3242","Nov 22, 2024 12:45:04.188527000 CST","44954","44940","44888",,"10.10.1.1","10.10.1.2","TCP"
"3243","Nov 22, 2024 12:45:04.188549000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"3244","Nov 22, 2024 12:45:04.188568000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"3245","Nov 22, 2024 12:45:04.188570000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3246","Nov 22, 2024 12:45:04.188603000 CST","8754","8740","8688",,"10.10.1.1","10.10.1.2","TCP"
"3247","Nov 22, 2024 12:45:04.188604000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"3248","Nov 22, 2024 12:45:04.188619000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3249","Nov 22, 2024 12:45:04.188636000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"3250","Nov 22, 2024 12:45:04.188662000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"3251","Nov 22, 2024 12:45:04.188677000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3252","Nov 22, 2024 12:45:04.188691000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"3253","Nov 22, 2024 12:45:04.188707000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"3254","Nov 22, 2024 12:45:04.188707000 CST","17290","17276","17224",,"10.10.1.1","10.10.1.2","TCP"
"3255","Nov 22, 2024 12:45:04.188729000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3256","Nov 22, 2024 12:45:04.188770000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3257","Nov 22, 2024 12:45:04.227422000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"3258","Nov 22, 2024 12:45:04.227629000 CST","47850","47836","47784",,"10.10.1.1","10.10.1.2","TCP"
"3259","Nov 22, 2024 12:45:04.227676000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"3260","Nov 22, 2024 12:45:04.227688000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3261","Nov 22, 2024 12:45:04.227714000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3262","Nov 22, 2024 12:45:04.227729000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3263","Nov 22, 2024 12:45:04.227740000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3264","Nov 22, 2024 12:45:04.227766000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3265","Nov 22, 2024 12:45:04.227769000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3266","Nov 22, 2024 12:45:04.227775000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3267","Nov 22, 2024 12:45:04.227805000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3268","Nov 22, 2024 12:45:04.227821000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3269","Nov 22, 2024 12:45:04.227831000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3270","Nov 22, 2024 12:45:04.227842000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3271","Nov 22, 2024 12:45:04.227859000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3272","Nov 22, 2024 12:45:04.227869000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3273","Nov 22, 2024 12:45:04.227921000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3274","Nov 22, 2024 12:45:04.227928000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3275","Nov 22, 2024 12:45:04.227956000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3276","Nov 22, 2024 12:45:04.227981000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3277","Nov 22, 2024 12:45:04.227982000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3278","Nov 22, 2024 12:45:04.227998000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3279","Nov 22, 2024 12:45:04.228016000 CST","46402","46388","46336",,"10.10.1.1","10.10.1.2","TCP"
"3280","Nov 22, 2024 12:45:04.228019000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3281","Nov 22, 2024 12:45:04.228051000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"3282","Nov 22, 2024 12:45:04.228061000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3283","Nov 22, 2024 12:45:04.228074000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3284","Nov 22, 2024 12:45:04.228081000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"3285","Nov 22, 2024 12:45:04.228152000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3286","Nov 22, 2024 12:45:04.228158000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"3287","Nov 22, 2024 12:45:04.228158000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3288","Nov 22, 2024 12:45:04.228202000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"3289","Nov 22, 2024 12:45:04.228223000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"3290","Nov 22, 2024 12:45:04.228229000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3291","Nov 22, 2024 12:45:04.228261000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3292","Nov 22, 2024 12:45:04.228297000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"3293","Nov 22, 2024 12:45:04.228338000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3294","Nov 22, 2024 12:45:04.228338000 CST","39162","39148","39096",,"10.10.1.1","10.10.1.2","TCP"
"3295","Nov 22, 2024 12:45:04.228375000 CST","52194","52180","52128",,"10.10.1.1","10.10.1.2","TCP"
"3296","Nov 22, 2024 12:45:04.228380000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3297","Nov 22, 2024 12:45:04.228407000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"3298","Nov 22, 2024 12:45:04.228424000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3299","Nov 22, 2024 12:45:04.228435000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3300","Nov 22, 2024 12:45:04.228436000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"3301","Nov 22, 2024 12:45:04.228490000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3302","Nov 22, 2024 12:45:04.228496000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"3303","Nov 22, 2024 12:45:04.228496000 CST","63778","63764","63712",,"10.10.1.1","10.10.1.2","TCP"
"3304","Nov 22, 2024 12:45:04.228557000 CST","1514","1500","1448",,"10.10.1.1","10.10.1.2","TCP"
"3305","Nov 22, 2024 12:45:04.228557000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3306","Nov 22, 2024 12:45:04.228561000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3307","Nov 22, 2024 12:45:04.228595000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"3308","Nov 22, 2024 12:45:04.228620000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3309","Nov 22, 2024 12:45:04.228622000 CST","39162","39148","39096",,"10.10.1.1","10.10.1.2","TCP"
"3310","Nov 22, 2024 12:45:04.228636000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3311","Nov 22, 2024 12:45:04.228657000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3312","Nov 22, 2024 12:45:04.228659000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"3313","Nov 22, 2024 12:45:04.228688000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"3314","Nov 22, 2024 12:45:04.228711000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3315","Nov 22, 2024 12:45:04.228718000 CST","63778","63764","63712",,"10.10.1.1","10.10.1.2","TCP"
"3316","Nov 22, 2024 12:45:04.228721000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3317","Nov 22, 2024 12:45:04.228776000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3318","Nov 22, 2024 12:45:04.228777000 CST","1514","1500","1448",,"10.10.1.1","10.10.1.2","TCP"
"3319","Nov 22, 2024 12:45:04.228777000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3320","Nov 22, 2024 12:45:04.228810000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"3321","Nov 22, 2024 12:45:04.228850000 CST","39162","39148","39096",,"10.10.1.1","10.10.1.2","TCP"
"3322","Nov 22, 2024 12:45:04.228855000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3323","Nov 22, 2024 12:45:04.228873000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3324","Nov 22, 2024 12:45:04.228880000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"3325","Nov 22, 2024 12:45:04.228893000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3326","Nov 22, 2024 12:45:04.228904000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"3327","Nov 22, 2024 12:45:04.228923000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"3328","Nov 22, 2024 12:45:04.228929000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3329","Nov 22, 2024 12:45:04.228940000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3330","Nov 22, 2024 12:45:04.228950000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"3331","Nov 22, 2024 12:45:04.228965000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3332","Nov 22, 2024 12:45:04.228968000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"3333","Nov 22, 2024 12:45:04.228980000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3334","Nov 22, 2024 12:45:04.228995000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"3335","Nov 22, 2024 12:45:04.228998000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3336","Nov 22, 2024 12:45:04.229020000 CST","1514","1500","1448",,"10.10.1.1","10.10.1.2","TCP"
"3337","Nov 22, 2024 12:45:04.229021000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3338","Nov 22, 2024 12:45:04.229029000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3339","Nov 22, 2024 12:45:04.229062000 CST","34666","34652","34600",,"10.10.1.1","10.10.1.2","TCP"
"3340","Nov 22, 2024 12:45:04.229064000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3341","Nov 22, 2024 12:45:04.229097000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3342","Nov 22, 2024 12:45:04.266353000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"3343","Nov 22, 2024 12:45:04.266585000 CST","47850","47836","47784",,"10.10.1.1","10.10.1.2","TCP"
"3344","Nov 22, 2024 12:45:04.266637000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"3345","Nov 22, 2024 12:45:04.266646000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3346","Nov 22, 2024 12:45:04.266677000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3347","Nov 22, 2024 12:45:04.266686000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3348","Nov 22, 2024 12:45:04.266704000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3349","Nov 22, 2024 12:45:04.266734000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3350","Nov 22, 2024 12:45:04.266735000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3351","Nov 22, 2024 12:45:04.266745000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3352","Nov 22, 2024 12:45:04.266769000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3353","Nov 22, 2024 12:45:04.266783000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3354","Nov 22, 2024 12:45:04.266796000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3355","Nov 22, 2024 12:45:04.266805000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3356","Nov 22, 2024 12:45:04.266820000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3357","Nov 22, 2024 12:45:04.266837000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3358","Nov 22, 2024 12:45:04.266885000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3359","Nov 22, 2024 12:45:04.266893000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3360","Nov 22, 2024 12:45:04.266920000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3361","Nov 22, 2024 12:45:04.266941000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3362","Nov 22, 2024 12:45:04.266946000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3363","Nov 22, 2024 12:45:04.266958000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3364","Nov 22, 2024 12:45:04.266978000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3365","Nov 22, 2024 12:45:04.266987000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3366","Nov 22, 2024 12:45:04.267039000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3367","Nov 22, 2024 12:45:04.267044000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3368","Nov 22, 2024 12:45:04.267044000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3369","Nov 22, 2024 12:45:04.267100000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"3370","Nov 22, 2024 12:45:04.267128000 CST","47850","47836","47784",,"10.10.1.1","10.10.1.2","TCP"
"3371","Nov 22, 2024 12:45:04.267134000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3372","Nov 22, 2024 12:45:04.267148000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3373","Nov 22, 2024 12:45:04.267160000 CST","44954","44940","44888",,"10.10.1.1","10.10.1.2","TCP"
"3374","Nov 22, 2024 12:45:04.267173000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3375","Nov 22, 2024 12:45:04.267201000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3376","Nov 22, 2024 12:45:04.267204000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3377","Nov 22, 2024 12:45:04.267236000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"3378","Nov 22, 2024 12:45:04.267261000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3379","Nov 22, 2024 12:45:04.267264000 CST","37714","37700","37648",,"10.10.1.1","10.10.1.2","TCP"
"3380","Nov 22, 2024 12:45:04.267278000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3381","Nov 22, 2024 12:45:04.267297000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3382","Nov 22, 2024 12:45:04.267298000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3383","Nov 22, 2024 12:45:04.267341000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3384","Nov 22, 2024 12:45:04.267341000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"3385","Nov 22, 2024 12:45:04.267348000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3386","Nov 22, 2024 12:45:04.267378000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"3387","Nov 22, 2024 12:45:04.267389000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3388","Nov 22, 2024 12:45:04.267403000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3389","Nov 22, 2024 12:45:04.267410000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"3390","Nov 22, 2024 12:45:04.267463000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3391","Nov 22, 2024 12:45:04.267467000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"3392","Nov 22, 2024 12:45:04.267467000 CST","60882","60868","60816",,"10.10.1.1","10.10.1.2","TCP"
"3393","Nov 22, 2024 12:45:04.267526000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3394","Nov 22, 2024 12:45:04.267527000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"3395","Nov 22, 2024 12:45:04.267527000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3396","Nov 22, 2024 12:45:04.267561000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"3397","Nov 22, 2024 12:45:04.267584000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"3398","Nov 22, 2024 12:45:04.267587000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3399","Nov 22, 2024 12:45:04.267604000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3400","Nov 22, 2024 12:45:04.267616000 CST","50746","50732","50680",,"10.10.1.1","10.10.1.2","TCP"
"3401","Nov 22, 2024 12:45:04.267621000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3402","Nov 22, 2024 12:45:04.267648000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"3403","Nov 22, 2024 12:45:04.267663000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3404","Nov 22, 2024 12:45:04.267674000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3405","Nov 22, 2024 12:45:04.267683000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"3406","Nov 22, 2024 12:45:04.267712000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"3407","Nov 22, 2024 12:45:04.267731000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"3408","Nov 22, 2024 12:45:04.267743000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3409","Nov 22, 2024 12:45:04.267786000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3410","Nov 22, 2024 12:45:04.267786000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"3411","Nov 22, 2024 12:45:04.267793000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3412","Nov 22, 2024 12:45:04.267824000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"3413","Nov 22, 2024 12:45:04.267824000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"3414","Nov 22, 2024 12:45:04.267841000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3415","Nov 22, 2024 12:45:04.267845000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"3416","Nov 22, 2024 12:45:04.267858000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3417","Nov 22, 2024 12:45:04.267872000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"3418","Nov 22, 2024 12:45:04.267872000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"3419","Nov 22, 2024 12:45:04.267880000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3420","Nov 22, 2024 12:45:04.267901000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"3421","Nov 22, 2024 12:45:04.267906000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3422","Nov 22, 2024 12:45:04.267923000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"3423","Nov 22, 2024 12:45:04.267923000 CST","7154","7140","7088",,"10.10.1.1","10.10.1.2","TCP"
"3424","Nov 22, 2024 12:45:04.267936000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3425","Nov 22, 2024 12:45:04.267945000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3426","Nov 22, 2024 12:45:04.325060000 CST","114","100","48",,"10.10.1.1","10.10.1.2","TCP"
"3427","Nov 22, 2024 12:45:04.368382000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3428","Nov 22, 2024 12:45:04.372895000 CST","114","100","48",,"10.10.1.1","10.10.1.2","TCP"
"3429","Nov 22, 2024 12:45:04.372984000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3430","Nov 22, 2024 12:45:04.418038000 CST","114","100","48",,"10.10.1.1","10.10.1.2","TCP"
"3431","Nov 22, 2024 12:45:04.418092000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3432","Nov 22, 2024 12:45:04.466874000 CST","114","100","48",,"10.10.1.1","10.10.1.2","TCP"
"3433","Nov 22, 2024 12:45:04.466938000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3434","Nov 22, 2024 12:45:06.309066000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"3435","Nov 22, 2024 12:45:06.309363000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"3436","Nov 22, 2024 12:45:06.309363000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"3437","Nov 22, 2024 12:45:06.309406000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3438","Nov 22, 2024 12:45:06.309419000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3439","Nov 22, 2024 12:45:06.310086000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"3440","Nov 22, 2024 12:45:06.310111000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3441","Nov 22, 2024 12:45:06.310135000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"3442","Nov 22, 2024 12:45:06.310151000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3443","Nov 22, 2024 12:45:06.310466000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"3444","Nov 22, 2024 12:45:06.310500000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3445","Nov 22, 2024 12:45:06.310535000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"3446","Nov 22, 2024 12:45:06.310535000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"3447","Nov 22, 2024 12:45:06.310564000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3448","Nov 22, 2024 12:45:06.310573000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3449","Nov 22, 2024 12:45:06.310588000 CST","15994","15980","15928",,"10.10.1.1","10.10.1.2","TCP"
